,trial,start_time,rt,correct,fact_id,question,answer,flipped,alpha,activation,flip_alpha,flip_activation
82,83,510802.50569991773,1614.0002999454737,False,50,tell,kuwaambia,False,0.4316406249999999,-0.8464004425154434,0.3,-inf
83,84,519211.26300003385,1672.83169971779,True,22,what,nini,False,0.586328125,-0.7880208253813265,0.3980468749999999,-0.4160100323853193
84,85,523353.7204000168,1439.5355000160635,True,20,neno,word,True,0.450390625,-0.8826920340636265,0.32421875,-0.6868376177551866
85,86,527188.7570996769,2030.9795001521707,True,43,time,wakati,False,0.30625,-0.7935644714249966,0.30625,-0.7935644714249966
86,87,532618.6089999974,1457.1054000407455,True,26,you,ninyi,False,0.21875,-0.8067999926122269,0.21874999999999997,-0.8067999926122269
87,88,542028.5508995876,1036.5456002764404,True,15,na,have,True,0.4785156250000001,-0.7422648230468762,0.26289062499999993,-0.4070051453253357
88,89,545408.8172996417,1332.0165001787245,True,14,moja,one,True,0.5687500000000002,-0.750766357688144,0.5089843749999999,-0.9397316249759774
89,90,548933.4128997289,1718.1688002310693,True,22,nini,what,True,0.5367187499999999,-0.7066378179548033,0.39765624999999993,-0.6088684762543528
90,91,553278.766699601,2690.5739000067115,True,53,three,tatu,False,0.3,-inf,0.3,-inf
91,92,559594.0211997367,1464.0196999534965,True,52,set,kuweka,False,0.348046875,-0.7598307392882477,0.348046875,-0.7598307392882477
92,93,564265.258600004,1270.4889997839928,True,53,tatu,three,True,0.3,-0.7189999527369398,0.3,-inf
93,94,567887.0182000101,1549.9325999990106,False,50,tell,kuwaambia,False,0.4812499999999998,-0.7511380437164545,0.3,-inf
94,95,576354.1162996553,1837.685200385749,True,20,word,neno,False,0.4007812500000001,-0.7567630678798903,0.27460937500000004,-0.8027441341696755
95,96,580680.5465999059,1249.5005996897814,True,19,moto,hot,True,0.299609375,-0.7916771351362497,0.23750000000000002,-0.7501519429822087
96,97,584249.1954998113,3146.865599788725,True,54,want,wanataka,False,0.3,-inf,0.3,-inf
97,98,593742.6900998689,inf,True,50,kuwaambia,tell,True,0.5183593749999998,-0.7482592539644878,0.3,-inf
98,99,600664.3289998174,2698.1167001649733,True,54,want,wanataka,False,0.3,-0.8394611051178643,0.3,-0.8394611051178643
99,100,607524.3320995942,1632.3217004537582,True,50,kuwaambia,tell,True,0.5179687499999999,-0.6098129033973294,0.3,-0.7870012250001278
100,101,612317.9825996049,1078.1085002236068,True,53,tatu,three,True,0.250390625,-0.7144117674832008,0.3,-1.1616896474244163
101,102,615730.5407999082,1357.9525998793542,True,55,air,hewa,False,0.3,-inf,0.3,-inf
102,103,620212.172599975,1607.989099808037,True,58,play,kucheza,False,0.3,-inf,0.3,-inf
